id,label,text
10738,2,The subject of swinging still seems ripe for a documentary -- just not this one .
9556,2,Another in-your-face wallow in the lower depths made by people who have never sung those blues .
5114,2,"Ignoring that , he made Swimfan anyway"
1765,4,Close enough in spirit to its freewheeling trash-cinema roots to be a breath of fresh air .
10431,5,A deviant topical comedy which is funny from start to finish .
11333,2,"Technically , the film is about as interesting as an insurance commercial ."
7844,3,Perhaps the film should be seen as a conversation starter .
1882,3,"At times THE GUYS taps into some powerful emotions , but this kind of material is more effective on stage ."
11016,3,"It is , by conventional standards , a fairly terrible movie ... but it is also weirdly fascinating , a ready-made Eurotrash cult object ."
537,4,A winning piece of work filled with love for the movies of the 1960s .
11301,2,A chaotic panorama that 's too busy flying a lot of metaphoric flags .
2943,5,Both lead performances are Oscar-size .
7484,2,"I 'm convinced I could keep a family of five blind , crippled , Amish people alive in this situation better than these British soldiers do at keeping themselves kicking ."
7331,1,"Even as I valiantly struggled to remain interested , or at least conscious , I could feel my eyelids ... getting ... very ... heavy ..."
8615,5,It 's refreshing to see a girl-power movie that does n't feel it has to prove anything .
20,4,"If you love reading and/or poetry , then by all means check it out ."
4687,4,A film with a great premise but only a great premise .
10601,3,Frailty is n't as gory or explicit .
3397,4,"Precocious smarter-than-thou wayward teen struggles to rebel against his oppressive , right-wing , propriety-obsessed family ."
3434,5,"As quiet , patient and tenacious as Mr. Lopez himself , who approaches his difficult , endless work with remarkable serenity and discipline ."
6790,4,"As much as I laughed throughout the movie , I can not mount a cogent defense of the film as entertainment , or even performance art , although the movie does leave you marveling at these guys ' superhuman capacity to withstand pain ."
8276,1,The worst film of the year .
2966,5,"The best comedy concert movie I 've seen since Cho 's previous concert comedy film , I 'm the One That I Want , in 2000 ."
9606,2,"Irwin is a man with enough charisma and audacity to carry a dozen films , but this particular result is ultimately held back from being something greater ."
801,3,You just know something terrible is going to happen .
2440,4,Dogtown & Z-Boys evokes the blithe rebel fantasy with the kind of insouciance embedded in the sexy demise of James Dean .
796,4,"All right , so it 's not a brilliant piece of filmmaking , but it is a funny ( sometimes hilarious ) comedy with a deft sense of humor about itself , a playful spirit and a game cast ."
2265,5,Monte Cristo smartly emphasizes the well-wrought story and omits needless chase scenes and swordfights as the revenge unfolds .
7684,2,"Return to Never Land is much more P.C. than the original version ( no more racist portraits of Indians , for instance ) , but the excitement is missing ."
127,4,"Too damn weird to pass up , and for the blacklight crowd , way cheaper ( and better ) than Pink Floyd tickets ."
3710,3,"It 's an unusual , thoughtful bio-drama with a rich subject and some fantastic moments and scenes ."
4535,3,Do you say `` hi '' to your lover when you wake up in the morning ?
651,4,"Enjoyably dumb , sweet , and intermittently hilarious -- if you 've a taste for the quirky , steal a glimpse ."
6010,1,This is not one of the movies you 'd want to watch if you only had a week to live .
5677,2,Alternative medicine obviously has its merits ... but Ayurveda does the field no favors .
5006,3,"Impeccably filmed , sexually charged , but ultimately lacking in substance , not to mention dragged down by a leaden closing act ."
658,3,"Still , not every low-budget movie must be quirky or bleak , and a happy ending is no cinematic sin ."
3297,5,"The cast is phenomenal , especially the women ."
7068,2,"Full Frontal , which opens today nationwide , could almost be classified as a movie-industry satire , but it lacks the generous inclusiveness that is the genre 's definitive , if disingenuous , feature ."
7816,1,It 's hard to understand why anyone in his right mind would even think to make the attraction a movie .
6,5,"Whether or not you 're enlightened by any of Derrida 's lectures on `` the other '' and `` the self , '' Derrida is an undeniably fascinating and playful fellow ."
5827,3,"It 's dark and tragic , and lets the business of the greedy talent agents get in the way of saying something meaningful about facing death"
11322,1,"These are names to remember , in order to avoid them in the future ."
6495,2,"Carrying this wafer-thin movie on his nimble shoulders , Chan wades through putrid writing , direction and timing with a smile that says , ` If I stay positive , maybe I can channel one of my greatest pictures , Drunken Master . '"
7759,1,... you can be forgiven for realizing that you 've spent the past 20 minutes looking at your watch and waiting for Frida to just die already .
4944,3,"Cattaneo should have followed the runaway success of his first film , The Full Monty , with something different ."
8627,4,It 's fascinating to see how Bettany and McDowell play off each other .
3797,4,An indispensable peek at the art and the agony of making people laugh .
7745,2,To Blandly Go Where We Went 8 Movies Ago ...
2317,4,The magic ( and original running time ) of ace Japanimator Hayao Miyazaki 's Spirited Away survives intact in BV 's re-voiced version .
9790,4,"It does succeed by following a feel-good formula with a winning style , and by offering its target audience of urban kids some welcome role models and optimism ."
7317,2,"If there was ever a movie where the upbeat ending feels like a copout , this is the one ."
11196,2,"If Kaufman kept Cameron Diaz a prisoner in a cage with her ape , in his latest , he 'd have them mate ."
3782,4,"If we sometimes need comforting fantasies about mental illness , we also need movies like Tim McCann 's Revolution No. 9 ."
225,5,"A gem of a romantic crime comedy that turns out to be clever , amusing and unpredictable ."
8163,3,"The Santa Clause 2 is a barely adequate babysitter for older kids , but I 've got to give it thumbs down ."
9774,4,"It 's not exactly a gourmet meal but the fare is fair , even coming from the drive-thru ."
9726,4,"This is a startling film that gives you a fascinating , albeit depressing view of Iranian rural life close to the Iraqi border ."
11816,2,"A woozy , roisterous , exhausting mess , and the off-beat casting of its two leads turns out to be as ill-starred as you might expect ."
3138,4,Splendidly illustrates the ability of the human spirit to overcome adversity .
6315,2,The darker elements of misogyny and unprovoked violence suffocate the illumination created by the two daughters and the sparse instances of humor meant to shine through the gloomy film noir veil .
1281,4,"Although mainstream American movies tend to exploit the familiar , every once in a while a film arrives from the margin that gives viewers a chance to learn , to grow , to travel ."
5531,1,"... Stylistically , the movie is a disaster ."
